mode,op,element_type,analysis,n,sparsity,select-matrix-repr,mean_ns,std_ns
naive,Add,int64_t,,4096,1.0,True,61177173.3,1504577.7475969829
naive,Mul,double,max,1024,0.001,True,33959.0,471.0987157698476
naive,Mul,double,max,1024,0.01,True,131537.0,3884.993693688577
naive,Mul,double,max,1024,0.05,True,627076.3,28921.84629134177
naive,Mul,double,max,1024,0.1,True,1333481.9,78205.00983021766
naive,Mul,double,max,1024,0.2,True,2206999.2,225130.41226206848
naive,Mul,double,max,1024,0.25,False,4307446.3,67982.76637673208
naive,Mul,double,max,1024,1.0,True,5716724.3,81576.39896175053
naive,Mul,double,max,2048,0.001,True,74208.1,2039.8121618314642
naive,Mul,double,max,2048,0.01,True,508260.6,18845.01413696
naive,Mul,double,max,2048,0.05,True,2138859.2,241946.81467756964
naive,Mul,double,max,2048,0.1,True,4144982.6,412264.8880233839
naive,Mul,double,max,2048,0.2,True,8683353.1,883193.2416396074
naive,Mul,double,max,2048,0.25,False,18118393.5,338435.5584723623
naive,Mul,double,max,2048,1.0,True,17949896.5,471498.33346948336
naive,Mul,double,max,4096,0.001,True,218525.8,2059.952200092676
naive,Mul,double,max,4096,0.01,True,2030913.8,72211.6762162156
naive,Mul,double,max,4096,0.05,True,8185130.2,716549.212512581
naive,Mul,double,max,4096,0.1,True,16916309.6,1119972.2104972266
naive,Mul,double,max,4096,0.2,True,35396211.9,3441518.693325229
naive,Mul,double,max,4096,0.25,False,74095863.9,1637840.0174349851
naive,Mul,double,max,4096,1.0,True,73969608.8,1708536.1210925402
naive,Mul,double,mean,1024,0.001,True,33431.5,1165.1402633731836
naive,Mul,double,mean,1024,0.01,True,130695.5,4506.326300016703
naive,Mul,double,mean,1024,0.05,True,612321.2,51804.02397240327
naive,Mul,double,mean,1024,0.1,True,1319537.9,76238.2321286374
naive,Mul,double,mean,1024,0.2,True,2208421.9,188666.49214918312
naive,Mul,double,mean,1024,0.25,False,4270894.5,175723.57465965315
naive,Mul,double,mean,1024,1.0,True,5620674.2,93030.32371675609
naive,Mul,double,mean,2048,0.001,True,73938.1,2561.9778145452824
naive,Mul,double,mean,2048,0.01,True,501343.8,35964.936494684196
naive,Mul,double,mean,2048,0.05,True,2142317.3,89843.11877817294
naive,Mul,double,mean,2048,0.1,True,4150916.7,372333.1135409826
naive,Mul,double,mean,2048,0.2,True,8715074.0,846289.9061850297
naive,Mul,double,mean,2048,0.25,False,17736807.2,393484.8381031555
naive,Mul,double,mean,2048,1.0,True,17672909.6,602336.5520362627
naive,Mul,double,mean,4096,0.001,True,218544.2,1779.2478310916745
naive,Mul,double,mean,4096,0.01,True,2000163.5,147622.8560361768
naive,Mul,double,mean,4096,0.05,True,8156066.4,691827.204522311
naive,Mul,double,mean,4096,0.1,True,16870913.7,1336003.4839411536
naive,Mul,double,mean,4096,0.2,True,35457969.0,3655455.1685134913
naive,Mul,double,mean,4096,0.25,False,73752095.9,1010608.8648263753
naive,Mul,double,mean,4096,1.0,True,72017398.6,1588386.7762015786
naive,Mul,double,min,1024,0.001,True,34326.6,1378.4046495052814
naive,Mul,double,min,1024,0.01,True,128571.7,6396.19435550025
naive,Mul,double,min,1024,0.05,True,635365.1,37624.86956330289
naive,Mul,double,min,1024,0.1,True,1320662.8,66109.03555625185
naive,Mul,double,min,1024,0.2,True,2213011.3,253920.80333663538
naive,Mul,double,min,1024,0.25,False,4355720.4,119043.47644005259
naive,Mul,double,min,1024,1.0,True,5686689.5,110519.75489099979
naive,Mul,double,min,2048,0.001,True,71984.2,5673.444002054173
naive,Mul,double,min,2048,0.01,True,494953.0,30712.947649701953
naive,Mul,double,min,2048,0.05,True,2137806.0,219261.72869933827
naive,Mul,double,min,2048,0.1,True,4158210.3,314683.0461679921
naive,Mul,double,min,2048,0.2,True,8649921.5,830778.392061893
naive,Mul,double,min,2048,0.25,False,17851102.8,507541.8570508456
naive,Mul,double,min,2048,1.0,True,18131285.2,804288.023179618
naive,Mul,double,min,4096,0.001,True,218320.1,2185.3996557965215
naive,Mul,double,min,4096,0.01,True,1984730.5,143864.2562628243
