result_repr,element_type,analysis,n,sparsity,time_ns
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,10557
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,10818
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,10763
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,13837
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,13385
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,12886
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,12975
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,13094
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,12919
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,13245
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,12995
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,13092
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,12884
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,20184
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,18346
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,18023
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,17895
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,17940
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,17991
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,18210
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,18168
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,18451
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,18111
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,17137
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,17158
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,17145
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,17124
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,17141
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,16894
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,17079
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,17139
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,16991
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,17136
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,19646
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,19631
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,19945
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,19857
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,20044
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,21025
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,20000
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,19830
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,19810
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,19998
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,25597
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,25335
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,25632
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,25354
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,25778
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,25414
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,25507
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,25374
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,25357
DenseMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,25327
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,10742
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,11610
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,10272
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,10458
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,10341
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,10250
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,10003
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,10387
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,10717
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,10445
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,12363
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,12351
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,12752
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,12689
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,12582
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,12343
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,12561
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,12357
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,12318
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,12520
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,16943
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,16640
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,17344
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,17050
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,17251
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,16657
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,17303
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,17538
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,17047
DenseMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,16598
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,11049
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,12878
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,12583
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,11128
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,12485
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,12601
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,12796
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,12798
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,12641
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,11272
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,20358
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,25637
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,25045
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,24344
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,24474
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,24972
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,26045
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,25752
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,25406
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,25233
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,41185
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,56575
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,56526
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,55612
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,55582
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,49707
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,55581
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,54232
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,56954
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,49837
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,10613
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,12605
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,12230
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,11339
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,11553
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,11768
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,12429
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,12860
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,12674
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,11198
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,20920
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,26534
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,24833
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,23885
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,24459
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,24782
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,25059
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,24802
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,26019
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,24495
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,39108
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,53794
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,54785
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,56747
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,55100
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,48054
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,52656
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,53771
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,53785
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,46407
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,11468
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16624
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16982
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16018
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16935
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,17037
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16471
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16503
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16414
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16053
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,22111
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,35053
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,34510
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,33743
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,33315
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,34002
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,33551
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,32360
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,33714
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,33143
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,42223
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,71729
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,71314
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,72180
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,70633
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,71478
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,72117
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,68999
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,71577
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,72202
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,11172
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16730
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16558
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,15952
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16144
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16587
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16295
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16297
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16162
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.01,16041
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,21700
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,34939
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,35852
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,33748
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,33834
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,35114
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,34766
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,33614
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,34381
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.01,34159
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,42661
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,73016
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,73242
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,73614
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,71680
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,73063
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,74886
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,70351
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,71085
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.01,73372
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,13314
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,23827
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,24092
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,24846
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,23682
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,26002
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,24025
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,23154
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,23267
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,23960
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,24868
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,49023
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,49068
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,48695
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,48248
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,49141
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,49222
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,47522
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,48165
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,48117
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,45382
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,96946
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,95982
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,96639
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,95617
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,95575
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,97497
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,94899
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,96190
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,94511
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,13332
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,25529
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,25570
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,25423
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,25034
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,25362
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,24703
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,24310
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,24606
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,24602
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,24919
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,50814
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,50792
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,49270
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,49648
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,51899
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,50349
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,48641
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,49110
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,49269
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,46848
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,99355
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,97976
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,97907
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,97557
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,96504
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,97008
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,97296
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,96189
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,96249
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,14863
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,32985
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,32671
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,31707
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,31792
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,31646
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,31047
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,30547
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,31509
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,31584
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,26341
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,62265
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,60869
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,61531
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,59931
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,58733
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,58000
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,58500
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,58205
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,57698
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,47783
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,111824
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,110311
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,108771
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,110848
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,110006
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,109434
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,109929
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,108915
CSRMatrix,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,108260
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,14985
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,33669
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,32139
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,31315
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,32085
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,31759
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,31384
CSRMatrix,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,32348
