op,element_type,analysis,n,sparsity,mean_ns,std_ns,kernel,approach,mode,select-matrix-repr
IDXMIN,int64_t,mean,1024,0.25,939653.1,29999.57675794036,AggRow,naive,naive,True
IDXMIN,int64_t,mean,1024,1.0,1016442.8,15215.960493289062,AggRow,naive,naive,True
IDXMIN,int64_t,mean,2048,0.001,3227510.2,489905.5216514937,AggRow,naive,naive,False
IDXMIN,int64_t,mean,2048,0.01,2993555.7,55717.2710906491,AggRow,naive,naive,False
IDXMIN,int64_t,mean,2048,0.05,3257676.3,482618.8706134824,AggRow,naive,naive,False
IDXMIN,int64_t,mean,2048,0.1,3020515.3,63508.48385154711,AggRow,naive,naive,False
IDXMIN,int64_t,mean,2048,0.2,3229229.3,425787.9710542039,AggRow,naive,naive,False
IDXMIN,int64_t,mean,2048,0.25,2973515.0,31204.952651782685,AggRow,naive,naive,True
IDXMIN,int64_t,mean,2048,1.0,4114308.2,40474.55792854461,AggRow,naive,naive,True
IDXMIN,int64_t,mean,4096,0.001,12654605.9,1694451.92642029,AggRow,naive,naive,False
IDXMIN,int64_t,mean,4096,0.01,12540292.0,1149792.213925145,AggRow,naive,naive,False
IDXMIN,int64_t,mean,4096,0.05,12832178.5,1349828.7109751904,AggRow,naive,naive,False
IDXMIN,int64_t,mean,4096,0.1,12796626.3,1747965.8576326843,AggRow,naive,naive,False
IDXMIN,int64_t,mean,4096,0.2,12803558.8,1670541.7127710937,AggRow,naive,naive,False
IDXMIN,int64_t,mean,4096,0.25,12726207.6,1373941.9864183331,AggRow,naive,naive,True
IDXMIN,int64_t,mean,4096,1.0,12173819.7,136876.4962244352,AggRow,naive,naive,True
IDXMIN,int64_t,min,1024,0.001,993409.0,18919.527002544222,AggRow,naive,naive,False
IDXMIN,int64_t,min,1024,0.01,995441.9,7677.802064682623,AggRow,naive,naive,False
IDXMIN,int64_t,min,1024,0.05,1010497.4,17185.074856462572,AggRow,naive,naive,False
IDXMIN,int64_t,min,1024,0.1,977540.8,17975.786088822686,AggRow,naive,naive,False
IDXMIN,int64_t,min,1024,0.2,959821.2,27902.465935628145,AggRow,naive,naive,False
IDXMIN,int64_t,min,1024,0.25,934311.3,31122.14187519875,AggRow,naive,naive,True
IDXMIN,int64_t,min,1024,1.0,1016354.4,32454.74318767256,AggRow,naive,naive,True
IDXMIN,int64_t,min,2048,0.001,3183219.0,372743.8803342942,AggRow,naive,naive,False
IDXMIN,int64_t,min,2048,0.01,3002980.1,47639.31025587543,AggRow,naive,naive,False
IDXMIN,int64_t,min,2048,0.05,3102376.5,221355.3420800792,AggRow,naive,naive,False
IDXMIN,int64_t,min,2048,0.1,3116928.5,334387.02996652445,AggRow,naive,naive,False
IDXMIN,int64_t,min,2048,0.2,3008493.9,58930.70522505413,AggRow,naive,naive,False
IDXMIN,int64_t,min,2048,0.25,2984636.9,36340.182848099874,AggRow,naive,naive,True
IDXMIN,int64_t,min,2048,1.0,4179295.4,200348.6824492628,AggRow,naive,naive,True
IDXMIN,int64_t,min,4096,0.001,12321626.7,628955.2665532918,AggRow,naive,naive,False
IDXMIN,int64_t,min,4096,0.01,12183141.8,35464.021232166655,AggRow,naive,naive,False
IDXMIN,int64_t,min,4096,0.05,12370432.2,617623.2957251533,AggRow,naive,naive,False
IDXMIN,int64_t,min,4096,0.1,12260564.5,100539.48280733624,AggRow,naive,naive,False
IDXMIN,int64_t,min,4096,0.2,12310439.7,111506.53133939976,AggRow,naive,naive,False
IDXMIN,int64_t,min,4096,0.25,12288007.8,91371.51961670906,AggRow,naive,naive,True
IDXMIN,int64_t,min,4096,1.0,12718317.9,1170414.126226312,AggRow,naive,naive,True
IDXMIN,int64_t,max+min,1024,0.001,969939.4,39711.90640153708,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,1024,0.01,998733.3,13078.252296167955,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,1024,0.05,994225.5,44070.39831211977,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,1024,0.1,990018.9,23282.883176034906,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,1024,0.2,951022.2,39669.73995881496,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,1024,0.25,924546.4,31658.165199869407,AggRow,naive,naive,True
IDXMIN,int64_t,max+min,1024,1.0,1006683.1,40680.27894706612,AggRow,naive,naive,True
IDXMIN,int64_t,max+min,2048,0.001,3043244.0,160942.65849122233,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,2048,0.01,2986159.9,11319.921922090356,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,2048,0.05,3245944.0,431938.8547725502,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,2048,0.1,3057526.9,173963.66194470358,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,2048,0.2,2999740.4,50666.04416986015,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,2048,0.25,3166987.3,414177.83158312575,AggRow,naive,naive,True
IDXMIN,int64_t,max+min,2048,1.0,4134897.4,47069.77980780828,AggRow,naive,naive,True
IDXMIN,int64_t,max+min,4096,0.001,12654751.0,1442251.3829126863,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,4096,0.01,12195078.4,62108.24166673306,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,4096,0.05,12408011.3,639894.3208641827,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,4096,0.1,12451783.2,627282.8496270064,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,4096,0.2,12716206.6,1137977.8864011571,AggRow,naive,naive,False
IDXMIN,int64_t,max+min,4096,0.25,12591607.3,1013097.0920831548,AggRow,naive,naive,True
IDXMIN,int64_t,max+min,4096,1.0,12300752.2,435609.1339277551,AggRow,naive,naive,True
IDXMIN,int64_t,max+mean+min,1024,0.001,983838.3,9582.697092503073,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,1024,0.01,990440.4,40664.94396952299,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,1024,0.05,1016475.4,22190.362308393647,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,1024,0.1,981690.0,44702.69947106103,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,1024,0.2,983012.2,79360.67614071291,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,1024,0.25,938781.4,19169.41949042797,AggRow,naive,naive,True
IDXMIN,int64_t,max+mean+min,1024,1.0,1023318.5,70068.46767943796,AggRow,naive,naive,True
IDXMIN,int64_t,max+mean+min,2048,0.001,3096399.4,267411.5784367693,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,2048,0.01,3023629.8,61398.38945010408,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,2048,0.05,3091880.5,244867.0138754458,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,2048,0.1,2979906.1,52938.9530086831,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,2048,0.2,3094003.1,211957.99206994352,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,2048,0.25,3021308.0,42473.8679974719,AggRow,naive,naive,True
IDXMIN,int64_t,max+mean+min,2048,1.0,4136779.5,40803.22193228814,AggRow,naive,naive,True
IDXMIN,int64_t,max+mean+min,4096,0.001,12167612.7,93672.65558084048,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,4096,0.01,12192338.2,61160.47422750524,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,4096,0.05,12783581.2,1775950.3123540992,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,4096,0.1,12269935.7,89909.78940403419,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,4096,0.2,12803208.7,1086246.392192454,AggRow,naive,naive,False
IDXMIN,int64_t,max+mean+min,4096,0.25,12236126.0,106704.2095035515,AggRow,naive,naive,True
IDXMIN,int64_t,max+mean+min,4096,1.0,12567374.7,717124.2874873456,AggRow,naive,naive,True
IDXMIN,int64_t,none,1024,0.001,983438.7,10558.513826341874,AggRow,naive,naive,False
IDXMIN,int64_t,none,1024,0.01,995297.65,10761.52012973225,AggRow,naive,naive,False
IDXMIN,int64_t,none,1024,0.05,1009174.1,23810.080005833905,AggRow,naive,naive,False
IDXMIN,int64_t,none,1024,0.1,982357.1,40272.3788482222,AggRow,naive,naive,False
IDXMIN,int64_t,none,1024,0.2,960805.35,34405.86569218901,AggRow,naive,naive,False
IDXMIN,int64_t,none,1024,0.25,925461.25,17890.075663618634,AggRow,naive,naive,True
IDXMIN,int64_t,none,1024,1.0,1011337.7,37742.13359252217,AggRow,naive,naive,True
IDXMIN,int64_t,none,2048,0.001,3160579.05,395313.2240780689,AggRow,naive,naive,False
IDXMIN,int64_t,none,2048,0.01,3096713.8,240305.6193737247,AggRow,naive,naive,False
IDXMIN,int64_t,none,2048,0.05,3038380.95,177110.45171645828,AggRow,naive,naive,False
IDXMIN,int64_t,none,2048,0.1,3222494.65,473977.2607236359,AggRow,naive,naive,False
IDXMIN,int64_t,none,2048,0.2,3106948.55,267854.2263662467,AggRow,naive,naive,False
IDXMIN,int64_t,none,2048,0.25,3024419.35,80037.61355386209,AggRow,naive,naive,True
IDXMIN,int64_t,none,2048,1.0,4160559.05,144740.06115591642,AggRow,naive,naive,True
IDXMIN,int64_t,none,4096,0.001,12135734.7,77890.11078983414,AggRow,naive,naive,False
IDXMIN,int64_t,none,4096,0.01,12939601.75,1649027.60105332,AggRow,naive,naive,False
IDXMIN,int64_t,none,4096,0.05,12330805.6,448961.7837631968,AggRow,naive,naive,False
IDXMIN,int64_t,none,4096,0.1,12576969.45,1179771.4733544786,AggRow,naive,naive,False
IDXMIN,int64_t,none,4096,0.2,12645767.5,1058070.2812446866,AggRow,naive,naive,False
IDXMIN,int64_t,none,4096,0.25,12266286.15,129468.40921051978,AggRow,naive,naive,True
IDXMIN,int64_t,none,4096,1.0,12453459.8,862033.3595246944,AggRow,naive,naive,True
MEAN,double,max,1024,0.001,47799.0,1982.0306646355289,AggRow,naive,naive,True
MEAN,double,max,1024,0.01,56150.4,1347.918741368832,AggRow,naive,naive,True
MEAN,double,max,1024,0.05,68291.0,5048.85287301317,AggRow,naive,naive,True
MEAN,double,max,1024,0.1,160458.3,19371.542140469868,AggRow,naive,naive,True
MEAN,double,max,1024,0.2,295722.9,37220.39104054539,AggRow,naive,naive,True
MEAN,double,max,1024,0.25,1736196.8,15008.698158068197,AggRow,naive,naive,True
MEAN,double,max,1024,1.0,1775129.0,7522.358628338153,AggRow,naive,naive,True
MEAN,double,max,2048,0.001,61943.9,806.6686570223387,AggRow,naive,naive,True
MEAN,double,max,2048,0.01,80530.0,5071.521971865163,AggRow,naive,naive,True
MEAN,double,max,2048,0.05,314812.0,13496.684959236802,AggRow,naive,naive,True
MEAN,double,max,2048,0.1,451418.1,35359.772226044915,AggRow,naive,naive,True
MEAN,double,max,2048,0.2,799912.0,101366.6315334807,AggRow,naive,naive,True
MEAN,double,max,2048,0.25,5765177.5,351433.22319175303,AggRow,naive,naive,True
MEAN,double,max,2048,1.0,6319564.3,713250.5226618095,AggRow,naive,naive,True
MEAN,double,max,4096,0.001,99743.4,495.4805075210681,AggRow,naive,naive,True
MEAN,double,max,4096,0.01,290342.9,13921.288593373822,AggRow,naive,naive,True
MEAN,double,max,4096,0.05,808788.0,10869.210775805614,AggRow,naive,naive,True
MEAN,double,max,4096,0.1,1577384.4,163126.06719494247,AggRow,naive,naive,True
MEAN,double,max,4096,0.2,3103371.1,179491.92720407608,AggRow,naive,naive,True
MEAN,double,max,4096,0.25,22941317.5,551323.4882110197,AggRow,naive,naive,True
MEAN,double,max,4096,1.0,23271856.7,1194149.7716424796,AggRow,naive,naive,True
MEAN,double,mean,1024,0.001,51171.0,1641.6763113083862,AggRow,naive,naive,True
MEAN,double,mean,1024,0.01,59371.6,2180.722775187672,AggRow,naive,naive,True
MEAN,double,mean,1024,0.05,74453.4,4278.055196776529,AggRow,naive,naive,True
MEAN,double,mean,1024,0.1,164590.8,15073.031065817888,AggRow,naive,naive,True
MEAN,double,mean,1024,0.2,307752.9,11877.926441279416,AggRow,naive,naive,True
MEAN,double,mean,1024,0.25,1712323.0,118558.84493177028,AggRow,naive,naive,True
MEAN,double,mean,1024,1.0,1772869.8,10495.067601285658,AggRow,naive,naive,True
MEAN,double,mean,2048,0.001,65749.0,3095.0360615382524,AggRow,naive,naive,True
MEAN,double,mean,2048,0.01,87732.4,7595.92142314984,AggRow,naive,naive,True
MEAN,double,mean,2048,0.05,322654.1,12423.576613752492,AggRow,naive,naive,True
MEAN,double,mean,2048,0.1,443136.5,31626.55147621659,AggRow,naive,naive,True
MEAN,double,mean,2048,0.2,838489.7,95244.83569907842,AggRow,naive,naive,True
MEAN,double,mean,2048,0.25,5620455.5,50449.95394392782,AggRow,naive,naive,True
MEAN,double,mean,2048,1.0,7120980.7,72483.67875299005,AggRow,naive,naive,True
MEAN,double,mean,4096,0.001,103074.1,1504.7801943584084,AggRow,naive,naive,True
MEAN,double,mean,4096,0.01,290304.3,11148.1045628593,AggRow,naive,naive,True
MEAN,double,mean,4096,0.05,850435.5,122887.82946632447,AggRow,naive,naive,True
MEAN,double,mean,4096,0.1,1563843.7,20845.446596052763,AggRow,naive,naive,True
MEAN,double,mean,4096,0.2,3055977.3,29694.61040903624,AggRow,naive,naive,True
MEAN,double,mean,4096,0.25,23241085.7,1617998.2485301648,AggRow,naive,naive,True
MEAN,double,mean,4096,1.0,22651329.6,155260.0583123537,AggRow,naive,naive,True
MEAN,double,min,1024,0.001,48684.7,546.895693894182,AggRow,naive,naive,True
MEAN,double,min,1024,0.01,56899.3,2240.021827770633,AggRow,naive,naive,True
MEAN,double,min,1024,0.05,69620.2,5734.700743911772,AggRow,naive,naive,True
MEAN,double,min,1024,0.1,174384.2,20278.608224212803,AggRow,naive,naive,True
MEAN,double,min,1024,0.2,309542.6,15107.785338103742,AggRow,naive,naive,True
MEAN,double,min,1024,0.25,1739598.9,9974.745615803937,AggRow,naive,naive,True
MEAN,double,min,1024,1.0,1802163.9,66476.31226476257,AggRow,naive,naive,True
MEAN,double,min,2048,0.001,62696.0,635.1482766514708,AggRow,naive,naive,True
MEAN,double,min,2048,0.01,84180.2,5530.623368522257,AggRow,naive,naive,True
MEAN,double,min,2048,0.05,312851.6,10331.134832792235,AggRow,naive,naive,True
MEAN,double,min,2048,0.1,433111.0,30193.06694517064,AggRow,naive,naive,True
MEAN,double,min,2048,0.2,801568.4,62314.59275001326,AggRow,naive,naive,True
MEAN,double,min,2048,0.25,5824052.3,425552.0064008498,AggRow,naive,naive,True
MEAN,double,min,2048,1.0,6219371.3,667818.7474372652,AggRow,naive,naive,True
MEAN,double,min,4096,0.001,99808.0,1121.0454446135936,AggRow,naive,naive,True
MEAN,double,min,4096,0.01,284613.2,10521.08622191117,AggRow,naive,naive,True
MEAN,double,min,4096,0.05,814801.5,15669.310686462535,AggRow,naive,naive,True
MEAN,double,min,4096,0.1,1581203.4,63909.661226174925,AggRow,naive,naive,True
MEAN,double,min,4096,0.2,3091116.2,85195.73098694556,AggRow,naive,naive,True
MEAN,double,min,4096,0.25,22704858.7,137232.01873473657,AggRow,naive,naive,True
MEAN,double,min,4096,1.0,23165826.3,1120532.630673769,AggRow,naive,naive,True
MEAN,double,max+min,1024,0.001,49313.2,1222.0160755443808,AggRow,naive,naive,True
MEAN,double,max+min,1024,0.01,56463.1,740.6581832697477,AggRow,naive,naive,True
MEAN,double,max+min,1024,0.05,69356.1,5128.271583421974,AggRow,naive,naive,True
MEAN,double,max+min,1024,0.1,172652.7,12094.001782793908,AggRow,naive,naive,True
MEAN,double,max+min,1024,0.2,308064.3,9815.955322840458,AggRow,naive,naive,True
MEAN,double,max+min,1024,0.25,1741387.4,8017.276861046182,AggRow,naive,naive,True
MEAN,double,max+min,1024,1.0,1774513.3,9128.992886524878,AggRow,naive,naive,True
MEAN,double,max+min,2048,0.001,63076.3,604.7963936547376,AggRow,naive,naive,True
MEAN,double,max+min,2048,0.01,83449.2,7929.852805135232,AggRow,naive,naive,True
MEAN,double,max+min,2048,0.05,298206.5,40057.28939975288,AggRow,naive,naive,True
MEAN,double,max+min,2048,0.1,457653.3,48080.78782412877,AggRow,naive,naive,True
MEAN,double,max+min,2048,0.2,801296.0,74279.33074700001,AggRow,naive,naive,True
MEAN,double,max+min,2048,0.25,5704779.4,229169.40672311003,AggRow,naive,naive,True
MEAN,double,max+min,2048,1.0,6312746.5,669744.5351910519,AggRow,naive,naive,True
MEAN,double,max+min,4096,0.001,101227.2,1049.8171057644065,AggRow,naive,naive,True
MEAN,double,max+min,4096,0.01,290722.0,18218.61514434557,AggRow,naive,naive,True
MEAN,double,max+min,4096,0.05,821680.5,11809.273985116752,AggRow,naive,naive,True
MEAN,double,max+min,4096,0.1,1593469.0,89102.53465904696,AggRow,naive,naive,True
MEAN,double,max+min,4096,0.2,3044219.1,58681.20856978928,AggRow,naive,naive,True
MEAN,double,max+min,4096,0.25,23220665.8,1709019.7144444336,AggRow,naive,naive,True
MEAN,double,max+min,4096,1.0,23140103.5,1151461.602350127,AggRow,naive,naive,True
MEAN,double,max+mean+min,1024,0.001,52677.5,1947.7849099825053,AggRow,naive,naive,True
MEAN,double,max+mean+min,1024,0.01,60115.8,1537.270582703137,AggRow,naive,naive,True
MEAN,double,max+mean+min,1024,0.05,74680.7,5856.079159490779,AggRow,naive,naive,True
MEAN,double,max+mean+min,1024,0.1,166051.8,20350.45754222193,AggRow,naive,naive,True
MEAN,double,max+mean+min,1024,0.2,312922.5,11109.800620773238,AggRow,naive,naive,True
MEAN,double,max+mean+min,1024,0.25,1673246.3,148745.99718838377,AggRow,naive,naive,True
MEAN,double,max+mean+min,1024,1.0,1726864.3,122311.12206813684,AggRow,naive,naive,True
MEAN,double,max+mean+min,2048,0.001,67812.1,2121.379134745448,AggRow,naive,naive,True
MEAN,double,max+mean+min,2048,0.01,88615.7,6374.905542655341,AggRow,naive,naive,True
MEAN,double,max+mean+min,2048,0.05,314210.7,13175.177131847431,AggRow,naive,naive,True
MEAN,double,max+mean+min,2048,0.1,442954.3,34563.57353582911,AggRow,naive,naive,True
MEAN,double,max+mean+min,2048,0.2,844258.1,87286.96854431112,AggRow,naive,naive,True
MEAN,double,max+mean+min,2048,0.25,5740157.0,304295.09230423754,AggRow,naive,naive,True
MEAN,double,max+mean+min,2048,1.0,6213146.8,679707.1643742865,AggRow,naive,naive,True
MEAN,double,max+mean+min,4096,0.001,105206.8,1240.2058789661592,AggRow,naive,naive,True
MEAN,double,max+mean+min,4096,0.01,291181.5,11058.015687475056,AggRow,naive,naive,True
MEAN,double,max+mean+min,4096,0.05,814723.0,11093.292718275008,AggRow,naive,naive,True
MEAN,double,max+mean+min,4096,0.1,1621825.3,197249.40516234768,AggRow,naive,naive,True
MEAN,double,max+mean+min,4096,0.2,3033014.1,56743.3405146955,AggRow,naive,naive,True
MEAN,double,max+mean+min,4096,0.25,23217071.4,1713136.6207010262,AggRow,naive,naive,True
MEAN,double,max+mean+min,4096,1.0,22686792.8,93978.09870839283,AggRow,naive,naive,True
MEAN,double,none,1024,0.001,47367.7,1171.525550634503,AggRow,naive,naive,True
MEAN,double,none,1024,0.01,54545.65,1299.0838988748146,AggRow,naive,naive,True
MEAN,double,none,1024,0.05,68022.25,5296.843656715218,AggRow,naive,naive,True
MEAN,double,none,1024,0.1,164252.9,13509.725030900012,AggRow,naive,naive,True
MEAN,double,none,1024,0.2,304449.25,11842.670150883694,AggRow,naive,naive,True
MEAN,double,none,1024,0.25,1717081.35,81755.46417423568,AggRow,naive,naive,True
MEAN,double,none,1024,1.0,1772409.9,12757.4153953072,AggRow,naive,naive,True
MEAN,double,none,2048,0.001,60769.8,2028.4853981545737,AggRow,naive,naive,True
MEAN,double,none,2048,0.01,81098.3,6667.107469549769,AggRow,naive,naive,True
MEAN,double,none,2048,0.05,303601.35,26772.193699856416,AggRow,naive,naive,True
MEAN,double,none,2048,0.1,446708.0,34672.78520836282,AggRow,naive,naive,True
MEAN,double,none,2048,0.2,788572.75,54425.381722786784,AggRow,naive,naive,True
MEAN,double,none,2048,0.25,5704952.6,258663.8859268509,AggRow,naive,naive,True
MEAN,double,none,2048,1.0,6425842.35,707530.8756147213,AggRow,naive,naive,True
MEAN,double,none,4096,0.001,97838.6,1317.4161872871896,AggRow,naive,naive,True
MEAN,double,none,4096,0.01,276789.95,28602.8904492186,AggRow,naive,naive,True
MEAN,double,none,4096,0.05,820721.4,41013.09088879588,AggRow,naive,naive,True
MEAN,double,none,4096,0.1,1554254.4,87517.97318169323,AggRow,naive,naive,True
MEAN,double,none,4096,0.2,3065130.9,176940.20026578114,AggRow,naive,naive,True
MEAN,double,none,4096,0.25,23638064.85,1941580.3350421395,AggRow,naive,naive,True
MEAN,double,none,4096,1.0,23304356.8,1085726.887968977,AggRow,naive,naive,True
MEAN,int64_t,max,1024,0.001,5268256.9,16783.147026109447,AggRow,naive,naive,False
MEAN,int64_t,max,1024,0.01,5267010.7,22785.0479825404,AggRow,naive,naive,False
MEAN,int64_t,max,1024,0.05,5379894.0,60631.08977157587,AggRow,naive,naive,False
MEAN,int64_t,max,1024,0.1,5327280.3,149118.39845203538,AggRow,naive,naive,False
MEAN,int64_t,max,1024,0.2,5286629.0,183145.6562332591,AggRow,naive,naive,False
MEAN,int64_t,max,1024,0.25,5127188.4,351789.57050145755,AggRow,naive,naive,True
MEAN,int64_t,max,1024,1.0,5269874.5,33755.754140755256,AggRow,naive,naive,True
MEAN,int64_t,max,2048,0.001,16617314.1,546232.792602903,AggRow,naive,naive,False
MEAN,int64_t,max,2048,0.01,16208240.0,308484.7059969101,AggRow,naive,naive,False
MEAN,int64_t,max,2048,0.05,16472201.3,549016.9035809066,AggRow,naive,naive,False
MEAN,int64_t,max,2048,0.1,16479862.3,323487.8653104661,AggRow,naive,naive,False
MEAN,int64_t,max,2048,0.2,16422035.0,309087.7257708921,AggRow,naive,naive,False
MEAN,int64_t,max,2048,0.25,16700284.6,588328.7149288421,AggRow,naive,naive,True
MEAN,int64_t,max,2048,1.0,20018209.6,504239.1915918035,AggRow,naive,naive,True
MEAN,int64_t,max,4096,0.001,66601142.3,1732978.367258395,AggRow,naive,naive,False
MEAN,int64_t,max,4096,0.01,66484124.7,2358020.518591344,AggRow,naive,naive,False
MEAN,int64_t,max,4096,0.05,65564628.5,1059711.2722163994,AggRow,naive,naive,False
MEAN,int64_t,max,4096,0.1,66800372.1,2674747.359191702,AggRow,naive,naive,False
MEAN,int64_t,max,4096,0.2,65644791.3,1340785.589412586,AggRow,naive,naive,False
MEAN,int64_t,max,4096,0.25,66405248.2,2121057.1476897914,AggRow,naive,naive,True
MEAN,int64_t,max,4096,1.0,65250861.9,1161320.5147302942,AggRow,naive,naive,True
MEAN,int64_t,mean,1024,0.001,5322703.9,109239.08978673036,AggRow,naive,naive,False
MEAN,int64_t,mean,1024,0.01,5314813.7,55778.4092280438,AggRow,naive,naive,False
MEAN,int64_t,mean,1024,0.05,5289798.4,187882.94219847512,AggRow,naive,naive,False
MEAN,int64_t,mean,1024,0.1,5393115.1,120062.1254605298,AggRow,naive,naive,False
